Date,Time,Transaction,Item
28-03-2017,11:06:59,8824,Tea
28-03-2017,11:06:59,8824,Cookies
28-03-2017,11:17:22,8825,Coffee
28-03-2017,11:17:22,8825,Tea
28-03-2017,11:19:39,8825,Coffee
28-03-2017,11:19:39,8825,Hot chocolate
28-03-2017,11:19:39,8826,Pastry
28-03-2017,11:21:43,8826,Jammie Dodgers
28-03-2017,11:21:43,8827,Cookies
28-03-2017,11:21:43,8827,Bakewell
28-03-2017,11:21:43,8828,Coffee
28-03-2017,11:28:39,8828,Coffee
28-03-2017,11:28:39,8829,Coffee
28-03-2017,11:28:39,8829,Pastry
28-03-2017,11:33:06,8830,Pastry
28-03-2017,11:33:06,8830,Coffee
28-03-2017,11:33:06,8831,Tea
28-03-2017,11:48:03,8831,Coffee
28-03-2017,12:05:40,8832,Pastry
28-03-2017,12:14:03,8833,Coffee
28-03-2017,12:22:28,8833,Farm House
28-03-2017,12:32:11,8834,Coffee
28-03-2017,12:50:35,8834,Pastry
28-03-2017,12:50:35,8834,Truffles
28-03-2017,12:50:35,8834,Bakewell
28-03-2017,12:51:57,8835,Baguette
28-03-2017,12:51:57,8835,Bread
28-03-2017,12:56:04,8835,Eggs
28-03-2017,13:00:27,8835,Coke
28-03-2017,13:00:27,8835,Coffee
28-03-2017,13:00:27,8835,Sandwich
28-03-2017,13:00:27,8835,Muffin
28-03-2017,13:01:09,8835,Bakewell
28-03-2017,13:01:09,8835,Coffee
28-03-2017,13:01:09,8835,Soup
28-03-2017,13:13:51,8836,Cake
28-03-2017,13:13:51,8837,Muffin
28-03-2017,13:19:55,8837,Toast
28-03-2017,13:19:55,8838,Sandwich
28-03-2017,13:19:55,8839,Mineral water
28-03-2017,13:19:55,8839,Coke
28-03-2017,13:27:27,8839,Juice
28-03-2017,13:27:27,8840,Bread
28-03-2017,13:27:27,8840,Toast
28-03-2017,13:27:27,8840,Sandwich
28-03-2017,13:27:27,8841,Sandwich
28-03-2017,13:27:27,8842,Bakewell
28-03-2017,13:30:48,8842,Sandwich
28-03-2017,13:30:48,8843,Mineral water
28-03-2017,13:31:19,8843,Tea
28-03-2017,13:31:19,8844,Sandwich
28-03-2017,13:31:59,8845,Tea
28-03-2017,13:31:59,8845,Sandwich
28-03-2017,13:47:25,8845,Soup
28-03-2017,13:47:25,8845,Coffee
28-03-2017,13:53:42,8846,Soup
28-03-2017,13:58:38,8846,Muffin
28-03-2017,13:58:38,8846,Tea
28-03-2017,14:01:36,8846,Coffee
28-03-2017,14:01:36,8847,Sandwich
28-03-2017,14:08:05,8847,Soup
28-03-2017,14:08:05,8848,Coffee
28-03-2017,14:08:05,8848,Muffin
28-03-2017,14:18:01,8848,Soup
28-03-2017,14:18:01,8848,Cake
28-03-2017,14:18:01,8848,Juice
28-03-2017,14:22:30,8849,Soup
28-03-2017,14:22:30,8849,Salad
28-03-2017,14:24:11,8849,Bread
28-03-2017,14:36:21,8850,Hot chocolate
28-03-2017,14:36:21,8851,Coffee
28-03-2017,14:36:21,8851,Toast
28-03-2017,14:36:21,8851,Muffin
28-03-2017,14:42:33,8851,Coffee
28-03-2017,14:47:22,8852,Bread
28-03-2017,14:55:33,8853,Toast
28-03-2017,15:14:56,8854,Tea
28-03-2017,15:14:56,8855,Cookies
28-03-2017,15:29:15,8856,Coffee
28-03-2017,15:29:15,8856,Scone
28-03-2017,15:30:25,8857,Coffee
28-03-2017,15:30:25,8858,Chicken Stew
28-03-2017,15:39:03,8859,Bread
28-03-2017,15:39:03,8859,Cookies
28-03-2017,16:02:33,8859,Cookies
28-03-2017,16:02:33,8859,Muffin
28-03-2017,16:40:55,8859,Cookies
28-03-2017,16:40:55,8859,Bread
28-03-2017,16:52:03,8860,Coffee
28-03-2017,16:52:03,8860,Coffee
28-03-2017,16:52:03,8861,Salad
29-03-2017,08:21:23,8861,Coffee
29-03-2017,08:29:28,8861,Coffee
29-03-2017,08:33:51,8862,Hot chocolate
29-03-2017,08:33:51,8863,Bread
29-03-2017,08:33:51,8863,Cookies
29-03-2017,08:43:53,8863,Bread
29-03-2017,09:00:15,8864,Tea
29-03-2017,09:00:15,8865,Juice
29-03-2017,09:00:15,8866,Cookies
29-03-2017,09:23:51,8867,Bread
29-03-2017,09:23:51,8868,Spanish Brunch
29-03-2017,09:45:17,8868,Granola
29-03-2017,10:17:10,8868,Smoothies
29-03-2017,10:26:24,8868,Farm House
29-03-2017,10:26:24,8868,Hot chocolate
29-03-2017,10:40:42,8868,Bread
29-03-2017,10:46:30,8869,Coffee
29-03-2017,10:51:12,8869,Bread
29-03-2017,10:51:12,8869,Cake
29-03-2017,10:51:12,8869,Coffee
29-03-2017,10:51:12,8870,Coffee
29-03-2017,10:51:12,8870,Coffee
29-03-2017,11:10:49,8871,Toast
29-03-2017,11:10:49,8871,Coffee
29-03-2017,11:17:09,8871,Coffee
29-03-2017,11:17:09,8871,Coffee
29-03-2017,11:17:09,8871,NONE
29-03-2017,11:28:04,8871,Bread
29-03-2017,11:33:05,8872,Coffee
29-03-2017,11:44:25,8873,Bread
29-03-2017,11:50:14,8874,Juice
29-03-2017,11:50:14,8874,Coke
29-03-2017,11:50:14,8874,Medialuna
29-03-2017,11:50:14,8875,Sandwich
29-03-2017,12:02:09,8876,Coffee
29-03-2017,12:02:09,8876,Toast
29-03-2017,12:23:10,8876,Coffee
29-03-2017,12:40:48,8876,Coffee
29-03-2017,12:40:48,8876,Tea
29-03-2017,12:40:48,8877,Cake
29-03-2017,12:40:48,8878,Medialuna
29-03-2017,12:46:00,8878,Bread
29-03-2017,12:48:39,8878,Spanish Brunch
29-03-2017,12:48:39,8878,Art Tray
29-03-2017,12:48:39,8879,Coffee
29-03-2017,12:48:39,8879,Coffee
29-03-2017,12:48:39,8879,Juice
29-03-2017,12:58:43,8880,Coffee
29-03-2017,12:58:43,8880,Bread
29-03-2017,12:58:43,8881,Chicken Stew
29-03-2017,12:58:43,8881,Soup
29-03-2017,12:58:43,8881,Bread
29-03-2017,13:17:18,8881,Coffee
29-03-2017,13:18:31,8882,Tea
29-03-2017,13:18:31,8882,Coffee
29-03-2017,13:18:31,8882,Cookies
29-03-2017,13:18:31,8882,Sandwich
29-03-2017,13:29:00,8882,Bread
29-03-2017,13:37:14,8882,Tea
29-03-2017,13:37:14,8883,Cake
29-03-2017,13:37:14,8884,Soup
29-03-2017,13:45:30,8885,Bread
29-03-2017,13:58:07,8885,Tea
29-03-2017,13:58:07,8885,Coffee
29-03-2017,13:58:07,8886,Soup
29-03-2017,13:58:07,8886,Cake
29-03-2017,14:04:20,8887,Scone
29-03-2017,14:04:20,8887,Coffee
29-03-2017,14:10:44,8887,Bread
29-03-2017,14:10:44,8887,Muffin
29-03-2017,14:14:24,8888,Coffee
29-03-2017,14:14:24,8888,Spanish Brunch
29-03-2017,14:47:20,8888,Coffee
29-03-2017,14:47:20,8888,Tea
29-03-2017,14:47:20,8888,Coffee
29-03-2017,14:48:07,8888,Tea
29-03-2017,14:48:07,8889,Tea
29-03-2017,14:48:07,8889,Raw bars
29-03-2017,15:33:59,8889,Coffee
29-03-2017,15:33:59,8889,Medialuna
29-03-2017,15:33:59,8890,Muffin
29-03-2017,15:37:31,8890,Bread
29-03-2017,15:37:31,8891,Coffee
29-03-2017,15:37:31,8891,Bread
29-03-2017,15:37:31,8892,Drinking chocolate spoons 
29-03-2017,16:01:01,8893,Coffee
29-03-2017,16:01:01,8894,Tea
29-03-2017,16:01:01,8894,Tiffin
29-03-2017,16:15:25,8895,Spanish Brunch
29-03-2017,16:15:25,8895,Truffles
29-03-2017,16:15:25,8896,Coffee
29-03-2017,16:15:25,8896,Coffee
29-03-2017,16:46:43,8897,Coffee
29-03-2017,16:47:36,8897,Juice
29-03-2017,16:48:23,8897,Tea
29-03-2017,16:54:48,8897,Coffee
29-03-2017,16:54:48,8898,Jammie Dodgers
29-03-2017,16:59:23,8899,Soup
29-03-2017,16:59:23,8900,Tea
29-03-2017,16:59:23,8900,Cake
30-03-2017,08:34:54,8901,Coffee
30-03-2017,08:40:05,8901,Christmas common
30-03-2017,08:41:02,8902,Christmas common
30-03-2017,08:41:54,8902,Christmas common
30-03-2017,08:56:11,8903,Hot chocolate
30-03-2017,08:56:11,8903,Hot chocolate
30-03-2017,08:56:11,8904,Coffee
30-03-2017,08:56:11,8904,Toast
30-03-2017,08:57:10,8905,Coffee
30-03-2017,08:57:29,8905,Mortimer
30-03-2017,09:05:13,8906,Bread
30-03-2017,09:08:34,8906,Bread
30-03-2017,09:08:34,8907,Muffin
30-03-2017,09:13:42,8908,Coffee
30-03-2017,09:13:42,8909,Cookies
30-03-2017,09:17:49,8909,Coffee
30-03-2017,09:18:40,8910,Tea
30-03-2017,09:18:40,8910,Tea
30-03-2017,09:18:40,8911,Cake
30-03-2017,09:53:11,8911,Coffee
30-03-2017,09:53:11,8911,Coffee
30-03-2017,09:59:48,8912,Bread
30-03-2017,10:26:47,8912,Tea
30-03-2017,10:26:47,8913,Toast
30-03-2017,10:26:47,8913,Bread
30-03-2017,10:31:44,8914,Bread
30-03-2017,10:31:44,8914,Coffee
30-03-2017,10:31:44,8914,Hot chocolate
30-03-2017,10:38:13,8914,Bread
30-03-2017,10:41:15,8915,Baguette
30-03-2017,10:41:15,8916,Bakewell
30-03-2017,10:42:13,8916,NONE
30-03-2017,10:43:01,8916,Jammie Dodgers
30-03-2017,10:43:01,8917,Smoothies
30-03-2017,10:45:56,8918,Jammie Dodgers
30-03-2017,10:45:56,8919,Tiffin
30-03-2017,10:58:52,8919,Cake
30-03-2017,10:58:52,8919,Bread
30-03-2017,10:58:52,8919,Coffee
30-03-2017,10:58:52,8919,Coffee
30-03-2017,10:58:52,8919,Baguette
30-03-2017,11:00:00,8919,Bread
30-03-2017,11:11:32,8920,Farm House
30-03-2017,11:12:01,8921,Coffee
30-03-2017,11:18:11,8922,Coffee
30-03-2017,11:18:41,8922,Juice
30-03-2017,11:18:41,8922,Hot chocolate
30-03-2017,11:18:41,8923,Muffin
30-03-2017,11:26:24,8923,Coffee
30-03-2017,11:26:24,8924,Muffin
30-03-2017,11:49:19,8924,Bread
30-03-2017,11:49:19,8924,Cake
30-03-2017,11:49:19,8924,Jammie Dodgers
30-03-2017,11:49:19,8924,Tea
30-03-2017,11:49:19,8925,Truffles
30-03-2017,12:02:28,8925,Coffee
30-03-2017,12:02:28,8925,Bakewell
30-03-2017,12:04:38,8926,Sandwich
30-03-2017,12:19:27,8927,Cake
30-03-2017,12:19:27,8927,Truffles
30-03-2017,12:34:38,8928,Salad
30-03-2017,12:38:19,8928,Juice
30-03-2017,12:38:19,8929,Cake
30-03-2017,12:38:19,8929,Sandwich
30-03-2017,12:39:29,8930,Coffee
30-03-2017,12:39:29,8931,Chicken Stew
30-03-2017,12:57:31,8932,Coke
30-03-2017,12:57:31,8932,Tea
30-03-2017,12:57:31,8933,Cake
30-03-2017,13:46:24,8934,Extra Salami or Feta
30-03-2017,13:46:24,8935,Salad
30-03-2017,13:46:24,8935,Toast
30-03-2017,13:46:24,8936,Coffee
30-03-2017,14:08:30,8937,Coffee
30-03-2017,14:08:30,8938,Sandwich
30-03-2017,14:11:45,8938,Truffles
30-03-2017,14:11:45,8939,Soup
30-03-2017,14:11:45,8940,Cookies
30-03-2017,14:13:51,8940,Toast
30-03-2017,14:13:51,8940,Coffee
30-03-2017,14:27:25,8941,Cake
30-03-2017,14:27:25,8941,Coffee
30-03-2017,14:52:54,8941,Coffee
30-03-2017,14:52:54,8942,Coffee
30-03-2017,14:52:54,8943,Cake
30-03-2017,14:52:54,8943,Tiffin
30-03-2017,14:52:54,8944,Bread
30-03-2017,15:08:36,8945,Bread
30-03-2017,15:09:18,8945,Coffee
30-03-2017,15:09:18,8945,Tea
30-03-2017,15:09:18,8946,Cake
30-03-2017,15:16:17,8946,Coffee
30-03-2017,15:16:17,8947,Tea
30-03-2017,15:16:17,8947,Sandwich
30-03-2017,15:16:17,8947,Toast
30-03-2017,15:16:48,8948,Coffee
30-03-2017,15:16:48,8948,Coffee
30-03-2017,15:16:48,8948,Cake
30-03-2017,15:28:57,8948,Bread
30-03-2017,15:30:02,8949,Coffee
30-03-2017,15:52:36,8949,Tea
30-03-2017,15:52:36,8949,Coffee
30-03-2017,15:52:36,8950,Sandwich
30-03-2017,15:52:36,8950,Sandwich
30-03-2017,15:53:48,8950,Coffee
30-03-2017,15:53:48,8951,Tea
30-03-2017,15:53:48,8952,Cake
30-03-2017,15:55:03,8953,Tea
30-03-2017,15:55:03,8954,Coffee
30-03-2017,15:55:03,8955,Sandwich
30-03-2017,15:55:03,8956,Sandwich
30-03-2017,16:23:41,8956,Coffee
30-03-2017,16:23:41,8956,Cake
30-03-2017,16:44:32,8957,Cake
30-03-2017,16:44:32,8957,Coffee
30-03-2017,16:44:32,8958,Juice
30-03-2017,16:47:47,8959,Tea
30-03-2017,16:47:47,8959,Cake
30-03-2017,16:50:15,8959,Juice
30-03-2017,16:50:15,8959,Coffee
30-03-2017,16:50:15,8960,Coffee
30-03-2017,16:50:15,8960,Spanish Brunch
30-03-2017,16:50:15,8960,Bread
30-03-2017,17:03:18,8961,Muffin
31-03-2017,08:24:30,8961,Coffee
31-03-2017,08:24:30,8962,Sandwich
31-03-2017,08:37:47,8962,Coffee
31-03-2017,08:48:12,8962,Coffee
31-03-2017,08:48:12,8962,Toast
31-03-2017,09:03:41,8963,Coffee
31-03-2017,09:03:41,8963,Tiffin
31-03-2017,09:05:18,8963,Coffee
31-03-2017,09:17:42,8963,Coffee
31-03-2017,09:17:42,8963,Coffee
31-03-2017,09:17:42,8963,Toast
31-03-2017,09:18:15,8964,Coffee
31-03-2017,09:18:15,8964,Medialuna
31-03-2017,09:19:34,8965,Medialuna
31-03-2017,09:19:34,8965,Bread
31-03-2017,09:19:34,8966,Tea
31-03-2017,09:45:20,8966,Cookies
31-03-2017,09:45:20,8967,Bread
31-03-2017,09:54:52,8967,Tea
31-03-2017,10:05:25,8968,Hot chocolate
31-03-2017,10:05:25,8969,Tea
31-03-2017,10:05:25,8969,Pastry
31-03-2017,10:05:25,8970,Tiffin
31-03-2017,10:10:19,8970,Coffee
31-03-2017,10:28:20,8971,Bread
31-03-2017,10:38:51,8971,Cake
31-03-2017,10:40:20,8971,Bread
31-03-2017,10:40:20,8973,Bread
31-03-2017,10:48:49,8973,Coffee
31-03-2017,10:48:49,8973,Medialuna
31-03-2017,10:50:05,8974,Farm House
31-03-2017,10:52:22,8974,Jammie Dodgers
31-03-2017,10:52:22,8975,Muffin
31-03-2017,10:52:22,8976,Coffee
31-03-2017,10:52:22,8976,Coffee
31-03-2017,10:52:22,8976,Juice
31-03-2017,10:56:02,8976,Alfajores
31-03-2017,10:56:02,8977,Juice
31-03-2017,10:56:02,8978,Coffee
31-03-2017,10:56:02,8979,Coffee
31-03-2017,10:56:02,8980,Medialuna
31-03-2017,10:56:02,8980,Cookies
31-03-2017,11:16:09,8981,Coffee
31-03-2017,11:17:32,8981,Medialuna
31-03-2017,11:17:32,8982,Bread
31-03-2017,11:21:32,8982,Spanish Brunch
31-03-2017,11:23:20,8983,Coffee
31-03-2017,11:23:20,8983,Bread
31-03-2017,11:29:08,8985,Bread
31-03-2017,11:29:08,8985,Coffee
31-03-2017,11:29:57,8986,Coffee
31-03-2017,11:29:57,8986,Alfajores
31-03-2017,11:34:26,8987,Bread
31-03-2017,11:34:26,8987,Coke
31-03-2017,11:34:26,8987,Bread
31-03-2017,11:34:26,8988,Cookies
31-03-2017,11:41:58,8989,Cookies
31-03-2017,11:41:58,8990,Bread
31-03-2017,11:45:31,8990,Bread
31-03-2017,11:45:31,8990,Cookies
31-03-2017,11:58:29,8991,Bread
31-03-2017,12:07:58,8992,NONE
31-03-2017,12:12:43,8992,Coffee
31-03-2017,12:12:43,8992,NONE
31-03-2017,12:13:24,8993,Toast
31-03-2017,12:13:24,8993,Coffee
31-03-2017,12:14:14,8994,Coffee
31-03-2017,12:14:14,8995,Coffee
31-03-2017,12:14:14,8996,Pastry
31-03-2017,12:15:06,8996,Coffee
31-03-2017,12:22:50,8997,Juice
31-03-2017,12:22:50,8998,Muffin
31-03-2017,12:40:03,8999,Farm House
31-03-2017,13:05:37,8999,Coffee
31-03-2017,13:17:42,8999,Coffee
31-03-2017,13:17:42,8999,Medialuna
31-03-2017,13:21:03,8999,NONE
31-03-2017,13:22:26,9000,Bread
31-03-2017,13:22:26,9000,Brownie
31-03-2017,13:25:17,9001,Salad
31-03-2017,13:25:17,9001,Extra Salami or Feta
31-03-2017,13:25:17,9001,Bread
31-03-2017,13:25:17,9002,Baguette
31-03-2017,13:25:17,9003,Tea
31-03-2017,13:25:17,9004,Bread
31-03-2017,13:27:04,9005,Bread
31-03-2017,13:29:03,9005,Bread
31-03-2017,13:29:03,9005,Hot chocolate
31-03-2017,13:29:03,9005,Coffee
31-03-2017,13:29:03,9006,Sandwich
31-03-2017,13:29:03,9006,Cookies
31-03-2017,13:40:19,9007,Chicken Stew
31-03-2017,13:41:06,9008,Bread
31-03-2017,13:41:06,9008,Sandwich
31-03-2017,13:42:27,9008,Sandwich
31-03-2017,13:42:27,9008,Coffee
31-03-2017,13:42:27,9009,Bread
31-03-2017,13:47:22,9010,Sandwich
31-03-2017,13:47:22,9010,Coffee
31-03-2017,13:47:22,9010,Coffee
31-03-2017,13:57:04,9010,Tiffin
31-03-2017,14:03:47,9010,Baguette
31-03-2017,14:07:24,9011,Spanish Brunch
31-03-2017,14:07:24,9011,Salad
31-03-2017,14:07:24,9011,Extra Salami or Feta
31-03-2017,14:07:24,9011,Coffee
31-03-2017,14:07:24,9011,Coffee
31-03-2017,14:15:35,9012,Bread
31-03-2017,14:15:35,9013,Tiffin
31-03-2017,14:18:04,9013,Chicken Stew
31-03-2017,14:18:04,9013,Soup
31-03-2017,14:18:04,9013,Bread
31-03-2017,14:18:38,9014,Brownie
31-03-2017,14:18:38,9015,Coffee
31-03-2017,14:36:20,9015,Coke
31-03-2017,14:36:20,9015,Mineral water
31-03-2017,14:36:20,9016,Coffee
31-03-2017,14:36:20,9017,Soup
31-03-2017,14:36:20,9017,Sandwich
31-03-2017,15:10:07,9017,Coffee
31-03-2017,15:10:07,9017,Scone
31-03-2017,15:15:57,9018,Coffee
31-03-2017,15:15:57,9018,Scone
31-03-2017,15:18:08,9019,Hot chocolate
31-03-2017,15:18:08,9019,Hot chocolate
31-03-2017,15:18:08,9020,Bread
31-03-2017,15:18:08,9020,Scone
31-03-2017,15:19:18,9021,Bread
31-03-2017,15:19:18,9021,Cookies
31-03-2017,15:25:29,9021,Scone
31-03-2017,15:25:29,9022,Bread
31-03-2017,15:35:02,9022,Tea
31-03-2017,15:35:02,9022,Brownie
31-03-2017,15:45:26,9023,Tea
31-03-2017,15:45:26,9023,Bread
31-03-2017,15:45:26,9023,Cake
31-03-2017,15:46:43,9024,Tea
31-03-2017,15:46:43,9024,Pastry
31-03-2017,16:06:32,9024,Hot chocolate
31-03-2017,16:06:32,9024,Cake
31-03-2017,16:13:36,9025,Coffee
31-03-2017,16:13:36,9025,Tiffin
31-03-2017,16:32:57,9025,Coffee
31-03-2017,16:34:58,9026,Bread
31-03-2017,16:34:58,9026,Cookies
31-03-2017,16:36:55,9026,Coffee
31-03-2017,16:45:13,9026,Coffee
31-03-2017,16:45:13,9027,Brownie
31-03-2017,16:53:39,9028,Scone
31-03-2017,16:53:39,9029,Coke
31-03-2017,16:53:39,9030,Coffee
31-03-2017,16:53:39,9030,Soup
31-03-2017,17:23:57,9031,Coffee
31-03-2017,17:23:57,9031,Juice
01-04-2017,08:11:00,9031,Coffee
01-04-2017,08:47:55,9032,Coffee
01-04-2017,08:47:55,9033,NONE
01-04-2017,08:51:05,9034,Bread
01-04-2017,09:07:50,9035,Sandwich
01-04-2017,09:07:50,9036,Bread
01-04-2017,09:07:50,9036,Cake
01-04-2017,09:07:50,9036,Cake
01-04-2017,09:21:57,9036,Farm House
01-04-2017,09:21:57,9037,Bread
01-04-2017,09:21:57,9038,Cake
01-04-2017,09:24:02,9039,Bread
01-04-2017,09:25:08,9040,Bread
01-04-2017,09:25:08,9040,Cookies
01-04-2017,09:33:35,9041,Scone
01-04-2017,09:33:35,9041,Toast
01-04-2017,09:33:35,9042,Coffee
01-04-2017,09:33:35,9043,Coke
01-04-2017,09:35:19,9043,Coffee
01-04-2017,09:35:19,9043,Bread
01-04-2017,09:35:19,9044,Cookies
01-04-2017,09:35:19,9044,Brownie
01-04-2017,09:35:51,9045,Juice
01-04-2017,09:38:52,9046,Farm House
01-04-2017,09:55:11,9046,Scone
01-04-2017,09:55:11,9046,Bread
01-04-2017,09:55:25,9047,Bread
01-04-2017,10:04:32,9047,NONE
01-04-2017,10:04:32,9047,Pastry
01-04-2017,10:22:55,9048,Coffee
01-04-2017,10:22:55,9049,Coffee
01-04-2017,10:28:45,9049,Bread
01-04-2017,10:28:45,9050,Alfajores
01-04-2017,10:28:45,9051,Tiffin
01-04-2017,10:29:45,9051,Bread
01-04-2017,10:30:48,9052,Coffee
01-04-2017,10:30:48,9052,Scone
01-04-2017,10:31:56,9053,Coffee granules 
01-04-2017,10:40:35,9053,Bread
01-04-2017,10:40:35,9053,Sandwich
01-04-2017,10:40:35,9053,Brownie
01-04-2017,10:40:35,9053,Cookies
01-04-2017,10:40:35,9054,Bread
01-04-2017,10:49:19,9055,Coffee
01-04-2017,10:49:19,9056,Cookies
01-04-2017,10:49:52,9057,Pastry
01-04-2017,10:49:52,9058,Coffee
01-04-2017,10:50:30,9058,Coffee
01-04-2017,10:55:12,9058,Bread
01-04-2017,10:55:12,9059,Cookies
01-04-2017,10:55:12,9059,Cake
01-04-2017,10:58:01,9060,Bread
01-04-2017,10:58:01,9060,Coffee
01-04-2017,10:58:01,9060,Truffles
01-04-2017,11:14:37,9060,Coffee
01-04-2017,11:14:37,9060,Coffee
01-04-2017,11:16:41,9061,Coffee
01-04-2017,11:16:41,9061,Juice
01-04-2017,11:16:41,9062,Toast
01-04-2017,11:22:25,9063,Bread
01-04-2017,11:22:25,9063,Bread
01-04-2017,11:27:02,9064,Baguette
01-04-2017,11:27:02,9065,Coffee
01-04-2017,11:27:02,9065,Truffles
01-04-2017,11:27:02,9065,Medialuna
01-04-2017,11:27:02,9066,Alfajores
01-04-2017,11:27:02,9066,Juice
01-04-2017,11:27:37,9067,Coffee
01-04-2017,11:27:37,9067,Cookies
01-04-2017,11:29:27,9067,Coffee
01-04-2017,11:29:27,9068,The Nomad
01-04-2017,11:29:42,9068,Bread
01-04-2017,11:29:42,9068,Baguette
01-04-2017,11:32:02,9068,Bread
01-04-2017,11:40:00,9069,Granola
01-04-2017,11:40:00,9069,Coffee
01-04-2017,12:01:57,9070,Bread
01-04-2017,12:01:57,9070,Tea
01-04-2017,12:01:57,9070,Pastry
01-04-2017,12:03:34,9071,Coffee
01-04-2017,12:03:34,9071,Coffee
01-04-2017,12:06:02,9072,Crisps
01-04-2017,12:08:57,9072,Bread
01-04-2017,12:13:35,9073,Bread
01-04-2017,12:13:35,9073,Smoothies
01-04-2017,12:13:35,9073,NONE
01-04-2017,12:13:35,9073,Spanish Brunch
01-04-2017,12:13:35,9073,Coffee
01-04-2017,12:14:46,9074,NONE
01-04-2017,12:14:46,9075,Coffee
01-04-2017,12:16:14,9075,Juice
01-04-2017,12:27:46,9075,Tea
01-04-2017,12:27:46,9076,Coffee
01-04-2017,12:41:46,9076,Coffee
01-04-2017,12:41:46,9076,Tea
01-04-2017,12:41:46,9076,Cake
01-04-2017,12:41:46,9077,Pastry
01-04-2017,12:47:31,9077,Coffee
01-04-2017,12:47:31,9077,Tiffin
01-04-2017,12:53:17,9078,Cake
01-04-2017,12:56:36,9079,Coffee
01-04-2017,12:56:36,9080,Spanish Brunch
01-04-2017,12:56:36,9080,The Nomad
01-04-2017,12:56:36,9080,Cake
01-04-2017,12:56:36,9080,Tiffin
01-04-2017,13:03:07,9081,Bread
01-04-2017,13:03:07,9081,Bread
01-04-2017,13:03:07,9081,Brownie
01-04-2017,13:06:44,9082,Bread
01-04-2017,13:06:44,9082,Juice
01-04-2017,13:06:44,9082,Coffee
01-04-2017,13:06:44,9082,The Nomad
01-04-2017,13:06:44,9083,Sandwich
01-04-2017,13:08:42,9083,Bread
01-04-2017,13:08:42,9084,Alfajores
01-04-2017,13:08:42,9084,Alfajores
01-04-2017,13:17:00,9084,Bread
01-04-2017,13:17:00,9085,Smoothies
01-04-2017,13:17:00,9085,Coffee
01-04-2017,13:17:00,9086,Muffin
01-04-2017,13:17:00,9086,Sandwich
01-04-2017,13:22:45,9086,Bread
01-04-2017,13:33:58,9086,Coffee
01-04-2017,13:33:58,9086,Juice
01-04-2017,13:33:58,9088,Truffles
01-04-2017,13:33:58,9089,Sandwich
01-04-2017,13:33:58,9089,Sandwich
01-04-2017,13:33:58,9090,Pastry
01-04-2017,13:33:58,9091,Coke
01-04-2017,13:36:26,9091,Tea
01-04-2017,13:36:26,9092,NONE
01-04-2017,13:36:26,9092,Soup
01-04-2017,13:36:26,9093,Chicken Stew
01-04-2017,14:07:44,9094,Coke
01-04-2017,14:07:44,9094,Soup
01-04-2017,14:12:29,9094,Sandwich
01-04-2017,14:12:29,9095,Truffles
01-04-2017,14:12:29,9095,Coffee
01-04-2017,14:12:29,9096,Pastry
01-04-2017,14:15:57,9096,Cookies
01-04-2017,14:15:57,9096,Cake
01-04-2017,14:15:57,9097,Brownie
01-04-2017,14:15:57,9097,Coffee
01-04-2017,14:18:47,9098,Bread
01-04-2017,14:28:00,9099,Coffee
01-04-2017,14:28:00,9099,Bread
01-04-2017,14:28:00,9099,Soup
01-04-2017,14:45:27,9099,Scone
01-04-2017,14:47:50,9100,Bread
01-04-2017,14:47:50,9101,Cake
01-04-2017,14:51:20,9102,Medialuna
01-04-2017,14:51:20,9103,Bread
01-04-2017,14:51:20,9103,Muffin
01-04-2017,14:51:20,9104,Coffee
01-04-2017,14:51:20,9104,Sandwich
01-04-2017,15:34:46,9105,Honey
01-04-2017,15:34:46,9106,Scandinavian
01-04-2017,15:35:08,9106,Coffee
01-04-2017,15:44:07,9106,Alfajores
01-04-2017,15:44:07,9106,Brownie
01-04-2017,15:44:07,9106,Cake
01-04-2017,15:48:13,9107,Bread
01-04-2017,15:49:12,9107,Coffee
01-04-2017,15:54:46,9107,Mineral water
01-04-2017,15:58:51,9107,Truffles
01-04-2017,15:58:51,9107,Spanish Brunch
01-04-2017,16:08:10,9107,Soup
01-04-2017,16:08:10,9108,Bread
01-04-2017,16:08:10,9109,Coffee
01-04-2017,16:18:11,9109,Sandwich
01-04-2017,16:46:41,9110,Bread
01-04-2017,17:30:11,9111,Coffee
01-04-2017,17:30:11,9111,Coffee
01-04-2017,17:30:11,9112,Chicken Stew
01-04-2017,17:30:11,9112,Extra Salami or Feta
01-04-2017,17:39:33,9113,Tea
01-04-2017,17:39:33,9113,Bread
01-04-2017,17:39:33,9114,Coffee
01-04-2017,17:39:33,9114,Scone
01-04-2017,17:39:33,9114,Medialuna
01-04-2017,17:39:33,9114,Bread
02-04-2017,09:49:32,9115,Tea
02-04-2017,09:49:32,9115,Granola
02-04-2017,09:49:32,9116,NONE
02-04-2017,09:50:15,9116,Bread
02-04-2017,09:51:23,9117,Hot chocolate
02-04-2017,09:51:23,9118,Bread
02-04-2017,09:51:23,9119,NONE
02-04-2017,09:51:23,9119,Tiffin
02-04-2017,09:51:48,9120,Bread
02-04-2017,09:53:06,9120,Coffee
02-04-2017,09:54:40,9121,Coffee
02-04-2017,09:54:56,9121,Coffee
02-04-2017,10:14:47,9121,Coffee
02-04-2017,10:14:47,9122,Coffee
02-04-2017,10:14:47,9123,Cake
02-04-2017,10:14:47,9123,Cookies
